m1,m5,m7,m11,m13,m17,m19,phi5,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,alpha_6,alpha_7,alpha_8,alpha_9,alpha_10,alpha_11,alpha_12,alpha_13,alpha_14,alpha_15,alpha_16,alpha_17
0.85,0.0128,0,0,0,0,0,-0.0317,0.25861049516517376,0.3317217274020021,0.5155676781598056,0.584970783465015,0.7620107938863743,0.8336482048122472,0.9938755717040751,1.0722824188460494,1.1929249438434057,1.2496524594915308,1.4680011077038142,1.549122584264055,1.7001389400563158,1.8207003054593491,1.9336537801160458,2.088538399773301,2.1754032150060327
0.85,0.0128,0,0,0,0,0,0.0317,0.25843971930739723,0.3318773981084444,0.5154800142203413,0.5848565608220931,0.7620265804024401,0.8336202763187456,0.994145701787603,1.0721937349467703,1.1928589731608272,1.2496124583781847,1.4679716816505826,1.549259262968699,1.7000073109846916,1.8208653071427319,1.9335880999889423,2.08843800914967,2.1755892954612404
0.85,0.0128,0,0,0,0,0,0.0952,0.25843971930739723,0.3318773981084444,0.5154800142203413,0.5848565608220931,0.7620265804024401,0.8336202763187456,0.994145701787603,1.0721937349467703,1.1928589731608272,1.2496124583781847,1.4679716816505826,1.549259262968699,1.7000073109846916,1.8208653071427319,1.9335880999889423,2.08843800914967,2.1755892954612404
0.85,0.0128,0,0,0,0,0,0.1587,0.2582736711966086,0.33203134514571003,0.5153575252787058,0.5847418580924513,0.762269281239869,0.8333367193370352,0.9942867472246976,1.0722998922880866,1.1928392350265777,1.24945627450748,1.4679126773324003,1.54943610918205,1.699791629458667,1.8209008281999102,1.933642205678854,2.088491085218299,2.1757757013919607
0.85,0.0128,0,0,0,0,0,0.2221,0.2582736711966086,0.33203134514571003,0.5153575252787058,0.5847418580924513,0.762269281239869,0.8333367193370352,0.9942867472246976,1.0722998922880866,1.1928392350265777,1.24945627450748,1.4679126773324003,1.54943610918205,1.699791629458667,1.8209008281999102,1.933642205678854,2.088491085218299,2.1757757013919607
0.85,0.0128,0,0,0,0,0,0.2856,0.25812442040759864,0.3321092230902748,0.5153010974307073,0.5845376049686989,0.7623027672278989,0.8333385337693775,0.9945610609769079,1.0722558047229966,1.19270461397236,1.2494421724433582,1.467869262039215,1.5495791404755466,1.6996593558493998,1.8210939519263831,1.933580629930974,2.088384499095236,2.176001466249213
0.85,0.0128,0,0,0,0,0,0.3491,0.2580476010657961,0.3321354215266768,0.515240063757473,0.5844284691087083,0.7625069272840735,0.8331484353013514,0.9945610030287054,1.0724233731726238,1.1926693098526209,1.2493229598926778,1.467863996047905,1.549659132308241,1.6995318259281116,1.8210703367929733,1.9336423660438367,2.0885026328789835,2.176103032983859
0.85,0.0128,0,0,0,0,0,0.4125,0.25793649332089646,0.33216469966091305,0.51518894553741,0.5842890669562835,0.7625257374058461,0.8331915865457924,0.9947564015438638,1.0723670687716218,1.1925671817704167,1.2493267063321791,1.4678345194908966,1.549765118435764,1.6994623523763526,1.8211979962208362,1.933603455039571,2.088407038746266,2.176278162487289
0.85,0.0128,0,0,0,0,0,0.476,0.25793649332089646,0.33216469966091305,0.51518894553741,0.5842890669562835,0.7625257374058461,0.8331915865457924,0.9947564015438638,1.0723670687716218,1.1925671817704167,1.2493267063321791,1.4678345194908966,1.549765118435764,1.6994623523763526,1.8211979962208362,1.933603455039571,2.088407038746266,2.176278162487289
0.85,0.0128,0,0,0,0,0,0.5395,0.2577610355199087,0.33226410960274255,0.5151452135202849,0.5841528485182774,0.7627775048701984,0.832960433925783,0.9948221711771644,1.0724675480383892,1.1925121557173186,1.249277169505693,1.4677299121626552,1.549914838646391,1.6993216934477915,1.8211671688223185,1.9337337241827468,2.088403185276579,2.176457253873294
0.85,0.0128,0,0,0,0,0,0.6029,0.2577610355199087,0.33226410960274255,0.5151452135202849,0.5841528485182774,0.7627775048701984,0.832960433925783,0.9948221711771644,1.0724675480383892,1.1925121557173186,1.249277169505693,1.4677299121626552,1.549914838646391,1.6993216934477915,1.8211671688223185,1.9337337241827468,2.088403185276579,2.176457253873294
0.85,0.0128,0,0,0,0,0,0.6664,0.2575925629401853,0.3322942879150798,0.5151424188290361,0.5838850525969543,0.7628704096649046,0.83295069037463,0.9950401000631394,1.0724720272334858,1.1923456938016928,1.2493116521365824,1.4675840171778705,1.550093603703329,1.699179918233237,1.821331100669423,1.9337785125637923,2.0882489997730493,2.1767364537550895
0.85,0.0128,0,0,0,0,0,0.7299,0.2575925629401853,0.3322942879150798,0.5151424188290361,0.5838850525969543,0.7628704096649046,0.83295069037463,0.9950401000631394,1.0724720272334858,1.1923456938016928,1.2493116521365824,1.4675840171778705,1.550093603703329,1.699179918233237,1.821331100669423,1.9337785125637923,2.0882489997730493,2.1767364537550895
0.85,0.0128,0,0,0,0,0,0.7933,0.25747342304833853,0.3322964412499276,0.5151401412312354,0.5837360109124566,0.763133125005758,0.832747152997231,0.995005124238932,1.0726387552578835,1.1922719151371823,1.249286641175589,1.467491330029361,1.5501992249334484,1.6990551818619835,1.8212737078869627,1.9339291740718794,2.08828921272399,2.176887414468231
0.85,0.0128,0,0,0,0,0,0.8568,0.25747342304833853,0.3322964412499276,0.5151401412312354,0.5837360109124566,0.763133125005758,0.832747152997231,0.995005124238932,1.0726387552578835,1.1922719151371823,1.249286641175589,1.467491330029361,1.5501992249334484,1.6990551818619835,1.8212737078869627,1.9339291740718794,2.08828921272399,2.176887414468231
0.85,0.0128,0,0,0,0,0,0.9203,0.2573058468516321,0.33228872429525763,0.5151718917868412,0.5834745987575722,0.7632362849812948,0.832770017399706,0.9951820612604607,1.0726175048663769,1.192093480670595,1.2493914742120453,1.4673187888138064,1.55036487304391,1.6989677597054094,1.8213890793077652,1.9340111502668458,2.088093682181896,2.1771613344944707
0.85,0.0128,0,0,0,0,0,0.9837,0.2572569804197234,0.3322204946250604,0.5151892825700928,0.5833473208573023,0.7634188004325719,0.832661459393714,0.9950749604342564,1.0728018754713577,1.1920524902683864,1.2493426649446198,1.4672522354815012,1.5504101605551228,1.698856507705172,1.8213651126767507,1.9341330613648948,2.088185250095139,2.1772595503847048
0.85,0.0128,0,0,0,0,0,1.0472,0.2572569804197234,0.3322204946250604,0.5151892825700928,0.5833473208573023,0.7634188004325719,0.832661459393714,0.9950749604342564,1.0728018754713577,1.1920524902683864,1.2493426649446198,1.4672522354815012,1.5504101605551228,1.698856507705172,1.8213651126767507,1.9341330613648948,2.088185250095139,2.1772595503847048
0.85,0.0128,0,0,0,0,0,1.1107,0.25708428925656857,0.33220247928059693,0.51523257829367,0.5831332364778332,0.7635593404554539,0.8326655604090512,0.9952054050266356,1.0727634704671225,1.1918738473793304,1.2495022070737765,1.4670932490391717,1.5505507159012548,1.6988266492389514,1.8213968272904468,1.9342517839080355,2.087985556708266,2.177488150723605
0.85,0.0128,0,0,0,0,0,1.1741,0.25708428925656857,0.33220247928059693,0.51523257829367,0.5831332364778332,0.7635593404554539,0.8326655604090512,0.9952054050266356,1.0727634704671225,1.1918738473793304,1.2495022070737765,1.4670932490391717,1.5505507159012548,1.6988266492389514,1.8213968272904468,1.9342517839080355,2.087985556708266,2.177488150723605
0.85,0.0128,0,0,0,0,0,1.2376,0.2570038342311106,0.33211841749544124,0.5153402890376598,0.5828928223950649,0.7637964230307541,0.8325412095726795,0.9950712181137802,1.0729895536220757,1.1917722424073265,1.2495334647587162,1.4669118343383665,1.5506302585006702,1.698736045322741,1.8213332267472013,1.9344834121321592,2.087993367873514,2.177642464134964
0.85,0.0128,0,0,0,0,0,1.3011,0.2570038342311106,0.33211841749544124,0.5153402890376598,0.5828928223950649,0.7637964230307541,0.8325412095726795,0.9950712181137802,1.0729895536220757,1.1917722424073265,1.2495334647587162,1.4669118343383665,1.5506302585006702,1.698736045322741,1.8213332267472013,1.9344834121321592,2.087993367873514,2.177642464134964
0.85,0.0128,0,0,0,0,0,1.3645,0.25688189903502917,0.3320042037438821,0.5154074773490337,0.5826830733545877,0.7638938699730522,0.8326368026413707,0.9951439878054307,1.0729538267612713,1.1915770185840657,1.2497386179825307,1.4667352774877744,1.5507564696072749,1.6987130473960308,1.82138446860259,1.9346070154657253,2.087771575521959,2.1778721126650713
0.85,0.0128,0,0,0,0,0,1.428,0.2568569215237025,0.33191232524168934,0.5154792411564443,0.5825708526563781,0.7640444431940964,0.8325755086336843,0.9949694488218608,1.0731174755573731,1.1915710913756896,1.2497252144800106,1.4666369863746145,1.5507626373575267,1.6986427536940891,1.8213377759863463,1.9347577944334795,2.087840836201068,2.1779389242784353
0.85,0.0128,0,0,0,0,0,1.4915,0.2568569215237025,0.33191232524168934,0.5154792411564443,0.5825708526563781,0.7640444431940964,0.8325755086336843,0.9949694488218608,1.0731174755573731,1.1915710913756896,1.2497252144800106,1.4666369863746145,1.5507626373575267,1.6986427536940891,1.8213377759863463,1.9347577944334795,2.087840836201068,2.1779389242784353
0.85,0.0128,0,0,0,0,0,1.5549,0.25673116506780996,0.3317941400545855,0.5156032735185256,0.5823468554651734,0.7641844608684953,0.83263836206489,0.994979909470072,1.0731162679227066,1.1913540150807662,1.2499844855974327,1.4664545291662308,1.5508506639609465,1.698687352319223,1.8213020949501797,1.934943078069596,2.0876348996937133,2.1781041364674536
0.85,0.0128,0,0,0,0,0,1.6184,0.25673116506780996,0.3317941400545855,0.5156032735185256,0.5823468554651734,0.7641844608684953,0.83263836206489,0.994979909470072,1.0731162679227066,1.1913540150807662,1.2499844855974327,1.4664545291662308,1.5508506639609465,1.698687352319223,1.8213020949501797,1.934943078069596,2.0876348996937133,2.1781041364674536
0.85,0.0128,0,0,0,0,0,1.6819,0.25673843449181827,0.3316271241021834,0.51575125807445,0.5821697838875682,0.7643542931677705,0.8326074815403238,0.994733834150281,1.0733202730414313,1.191309719665569,1.2500407912715414,1.4662776604866823,1.5508632357367778,1.6986586049635584,1.8212045766024114,1.93517716088841,2.0876437063581426,2.1781948288629573
0.85,0.0128,0,0,0,0,0,1.7453,0.25673843449181827,0.3316271241021834,0.51575125807445,0.5821697838875682,0.7643542931677705,0.8326074815403238,0.994733834150281,1.0733202730414313,1.191309719665569,1.2500407912715414,1.4662776604866823,1.5508632357367778,1.6986586049635584,1.8212045766024114,1.93517716088841,2.0876437063581426,2.1781948288629573
0.85,0.0128,0,0,0,0,0,1.8088,0.256651591325295,0.33145740739850743,0.5158846975607895,0.582000814583052,0.7644255459295201,0.8327592567471469,0.9946995637600928,1.073282606746922,1.1911035465943705,1.2503446984060025,1.466106694293902,1.5509208817807818,1.6987225139379434,1.8211815616669755,1.93534196763726,2.08741962402992,2.1783265176140576
0.85,0.0128,0,0,0,0,0,1.8723,0.2566810202489123,0.3313313106932284,0.5159745740838857,0.5819450366244262,0.7645355812588885,0.8327397798385615,0.994465046248483,1.0734121149613114,1.191160115756182,1.2503373480603865,1.46598604329852,1.5509015989070063,1.698681286787731,1.8211144348842057,1.9355015942564757,2.0874703996917123,2.1783630797081783
0.85,0.0128,0,0,0,0,0,1.9357,0.2566810202489123,0.3313313106932284,0.5159745740838857,0.5819450366244262,0.7645355812588885,0.8327397798385615,0.994465046248483,1.0734121149613114,1.191160115756182,1.2503373480603865,1.46598604329852,1.5509015989070063,1.698681286787731,1.8211144348842057,1.9355015942564757,2.0874703996917123,2.1783630797081783
0.85,0.0128,0,0,0,0,0,1.9992,0.2566275253159239,0.3311513106552361,0.516163287261335,0.581770627846446,0.7646010914227942,0.8328795228027551,0.9943675437270207,1.073422961955408,1.1909465428774253,1.2506592751266845,1.465848877849289,1.5508908757902409,1.6988073947075413,1.8210366408512988,1.9356824548239624,2.0873018899424065,2.178398906512237
0.85,0.0128,0,0,0,0,0,2.0627,0.2566275253159239,0.3311513106552361,0.516163287261335,0.581770627846446,0.7646010914227942,0.8328795228027551,0.9943675437270207,1.073422961955408,1.1909465428774253,1.2506592751266845,1.465848877849289,1.5508908757902409,1.6988073947075413,1.8210366408512988,1.9356824548239624,2.0873018899424065,2.178398906512237
0.85,0.0128,0,0,0,0,0,2.1261,0.25671683100491927,0.33093080573539374,0.5163195605191079,0.5816898359874441,0.7647190214796608,0.8329027916473436,0.9940468164034737,1.073577300330836,1.190971376016986,1.2507321128135271,1.4656813546754601,1.5508596820174645,1.6988476509064296,1.8208835159016257,1.9359114108051305,2.087297850861365,2.1784265731524237
0.85,0.0128,0,0,0,0,0,2.1896,0.25671683100491927,0.33093080573539374,0.5163195605191079,0.5816898359874441,0.7647190214796608,0.8329027916473436,0.9940468164034737,1.073577300330836,1.190971376016986,1.2507321128135271,1.4656813546754601,1.5508596820174645,1.6988476509064296,1.8208835159016257,1.9359114108051305,2.087297850861365,2.1784265731524237
0.85,0.0128,0,0,0,0,0,2.2531,0.2566866402477329,0.33074543624884173,0.5165033379521182,0.5815880553063291,0.7646903583397191,0.8331237201059407,0.9939307550350333,1.0735356289292048,1.1907923686546025,1.251070956049908,1.4655665440927088,1.5508186277446168,1.6989772250157713,1.8208402155032568,1.9360492730353893,2.0871192193939487,2.1784231477154665
0.85,0.0128,0,0,0,0,0,2.3165,0.25676234803033793,0.33060369675361384,0.5165830912245625,0.5816205587484451,0.7647845365471354,0.8331048147651372,0.9936652842251276,1.0736134752214916,1.1909063669238327,1.2510757397557581,1.4654399262303666,1.550790606901556,1.6989782914227083,1.8207207418163769,1.9362135796227775,2.0871429264938035,2.1784250406772996
0.85,0.0128,0,0,0,0,0,2.38,0.25676234803033793,0.33060369675361384,0.5165830912245625,0.5816205587484451,0.7647845365471354,0.8331048147651372,0.9936652842251276,1.0736134752214916,1.1909063669238327,1.2510757397557581,1.4654399262303666,1.550790606901556,1.6989782914227083,1.8207207418163769,1.9362135796227775,2.0871429264938035,2.1784250406772996
0.85,0.0128,0,0,0,0,0,2.4435,0.25678657217372175,0.33041811575911156,0.5167979150762305,0.5815139225967125,0.7647220643247736,0.8333128583052356,0.9935160640420035,1.0736259738106981,1.1907415771700784,1.2513724012707519,1.465380218450494,1.550684262321849,1.699144180880944,1.8206632390331852,1.9363234118524921,2.087043593192055,2.1783366151946812
0.85,0.0128,0,0,0,0,0,2.5069,0.25678657217372175,0.33041811575911156,0.5167979150762305,0.5815139225967125,0.7647220643247736,0.8333128583052356,0.9935160640420035,1.0736259738106981,1.1907415771700784,1.2513724012707519,1.465380218450494,1.550684262321849,1.699144180880944,1.8206632390331852,1.9363234118524921,2.087043593192055,2.1783366151946812
0.85,0.0128,0,0,0,0,0,2.5704,0.25693929756857004,0.33017158127839397,0.5169343189962471,0.5815540657205213,0.7647992405001555,0.8333553035470419,0.9931627395808705,1.0737246441267945,1.1908054340739702,1.251472177494442,1.4652696667309564,1.5506101412797064,1.699267054953721,1.8204387539712221,1.9365227326456906,2.0870414872844782,2.1782751604791826
0.85,0.0128,0,0,0,0,0,2.6339,0.2569190817044715,0.33009076630545225,0.5170584188879253,0.5815714658332725,0.7646663941809296,0.8335716438706804,0.9930958614967522,1.0736018896049961,1.1907661939453855,1.2516984007551175,1.4651807983396652,1.5505572125372045,1.6993406321369464,1.8204768024380618,1.9365715616818289,2.086892365463516,2.1782384673196056
0.85,0.0128,0,0,0,0,0,2.6973,0.2570052931064442,0.3299718804599687,0.5171497340195033,0.5816262753484751,0.7647328541143165,0.8335350794578321,0.9928572134880289,1.0736856169657267,1.1908345200641237,1.251739601501514,1.465126042050116,1.5504847194644142,1.699394542743214,1.8203353789745087,1.936695958511304,2.0869475738565795,2.178150225156813
0.85,0.0128,0,0,0,0,0,2.7608,0.2570052931064442,0.3299718804599687,0.5171497340195033,0.5816262753484751,0.7647328541143165,0.8335350794578321,0.9928572134880289,1.0736856169657267,1.1908345200641237,1.251739601501514,1.465126042050116,1.5504847194644142,1.699394542743214,1.8203353789745087,1.936695958511304,2.0869475738565795,2.178150225156813
0.85,0.0128,0,0,0,0,0,2.8243,0.25712763162247215,0.32976433473437267,0.5173379866822176,0.5816017076332572,0.764585876116089,0.8337751515905102,0.9926834659783954,1.0736811117338914,1.1907559447580989,1.2519557132083683,1.465118556782605,1.550337413225741,1.6995859879127138,1.8202803756760524,1.9367379190316167,2.0868904850823027,2.178009638609905
0.85,0.0128,0,0,0,0,0,2.8877,0.25712763162247215,0.32976433473437267,0.5173379866822176,0.5816017076332572,0.764585876116089,0.8337751515905102,0.9926834659783954,1.0736811117338914,1.1907559447580989,1.2519557132083683,1.465118556782605,1.550337413225741,1.6995859879127138,1.8202803756760524,1.9367379190316167,2.0868904850823027,2.178009638609905
0.85,0.0128,0,0,0,0,0,2.9512,0.2572803531747342,0.3295737190592466,0.5174463587785022,0.581742549373084,0.7646001277817747,0.8338176779638602,0.9923465031625762,1.0737383179266662,1.1908436914566654,1.2520578649625782,1.4650891736777096,1.5502170821181327,1.699740605131156,1.8200471291512568,1.9368735222519649,2.0869261121819886,2.1778544339197694
0.85,0.0128,0,0,0,0,0,3.0147,0.2572803531747342,0.3295737190592466,0.5174463587785022,0.581742549373084,0.7646001277817747,0.8338176779638602,0.9923465031625762,1.0737383179266662,1.1908436914566654,1.2520578649625782,1.4650891736777096,1.5502170821181327,1.699740605131156,1.8200471291512568,1.9368735222519649,2.0869261121819886,2.1778544339197694
0.85,0.0128,0,0,0,0,0,3.0781,0.2573782744267396,0.3294432187852103,0.5176059313059416,0.5817765696764344,0.7643695709407333,0.8340863066499519,0.9922278371574712,1.0736593526396079,1.1908269649460421,1.2522364643779502,1.4650898170226034,1.550070508240581,1.6999015780905669,1.820053820825139,1.9368717308341867,2.0868460618675972,2.1777108854755083
0.85,0.0128,0,0,0,0,0,3.1416,0.2574714067695495,0.3293582869371589,0.5176460258713644,0.5819629352286956,0.7644167732705238,0.8340303491126583,0.9919883351577142,1.0736764161913512,1.1909451345682847,1.2522899970775805,1.4650541765611216,1.5500062728476356,1.6999892569412096,1.8198578945839037,1.9369816874605643,2.086876943368632,2.177580694504285
0.85,0.0142,0,0,0,0,0,-3.1416,0.2574460616235387,0.3293472951856095,0.5178534380670956,0.5818867851397268,0.7643412836909639,0.8341120829851935,0.9919684827418948,1.073608548250136,1.1908572856750106,1.2525441715004342,1.4649171182907268,1.5499732255769971,1.700119516492812,1.8198086287122428,1.9370951118133772,2.0866695389493977,2.177553098894496
0.85,0.0142,0,0,0,0,0,-3.0781,0.2576080796242929,0.3291869096206934,0.5179058175240071,0.5819919180125849,0.7643124166889127,0.8341373158407758,0.9917321367359251,1.0736975203157482,1.1909416553535885,1.252546848859272,1.4648751571308651,1.5499136523468502,1.7001382846069566,1.8197347474334715,1.9371442958315592,2.08673630345981,2.1774614057205963
0.85,0.0142,0,0,0,0,0,-3.0147,0.2576080796242929,0.3291869096206934,0.5179058175240071,0.5819919180125849,0.7643124166889127,0.8341373158407758,0.9917321367359251,1.0736975203157482,1.1909416553535885,1.252546848859272,1.4648751571308651,1.5499136523468502,1.7001382846069566,1.8197347474334715,1.9371442958315592,2.08673630345981,2.1774614057205963
0.85,0.0142,0,0,0,0,0,-2.9512,0.2577399684611781,0.32902221166109136,0.5180533657658272,0.5820457451226877,0.7641274573493714,0.8343568320065823,0.9915650852699847,1.0736730813651807,1.1909259741528981,1.252696362500797,1.4649620150425042,1.549719311317438,1.7003073750977804,1.819696245626971,1.937106820566392,2.0867507954468087,2.177281758743846
0.85,0.0142,0,0,0,0,0,-2.8877,0.2577399684611781,0.32902221166109136,0.5180533657658272,0.5820457451226877,0.7641274573493714,0.8343568320065823,0.9915650852699847,1.0736730813651807,1.1909259741528981,1.252696362500797,1.4649620150425042,1.549719311317438,1.7003073750977804,1.819696245626971,1.937106820566392,2.0867507954468087,2.177281758743846
0.85,0.0142,0,0,0,0,0,-2.8243,0.25795024318865817,0.32885055499804733,0.518085070806436,0.5822933619404356,0.7640192694259428,0.8344585299285298,0.9912833833223426,1.0736691579992168,1.1910741060444938,1.2527157571077934,1.465026627160919,1.5495601637684933,1.700487852104369,1.8195213829139716,1.9371171909208762,2.0868501501987913,2.1770405438984444
0.85,0.0142,0,0,0,0,0,-2.7608,0.25795024318865817,0.32885055499804733,0.518085070806436,0.5822933619404356,0.7640192694259428,0.8344585299285298,0.9912833833223426,1.0736691579992168,1.1910741060444938,1.2527157571077934,1.465026627160919,1.5495601637684933,1.700487852104369,1.8195213829139716,1.9371171909208762,2.0868501501987913,2.1770405438984444
0.85,0.0142,0,0,0,0,0,-2.6973,0.2580481535536263,0.3288047208110092,0.5182053064731006,0.5824210774065507,0.763739757949128,0.8346889037063457,0.9911993240081882,1.0735459433133094,1.1911295382784195,1.2528275838123812,1.4651248212080707,1.5493593219648405,1.7006631401908585,1.8195253780508551,1.937043927787648,2.086826544925374,2.176824196662301
0.85,0.0142,0,0,0,0,0,-2.6339,0.2580481535536263,0.3288047208110092,0.5182053064731006,0.5824210774065507,0.763739757949128,0.8346889037063457,0.9911993240081882,1.0735459433133094,1.1911295382784195,1.2528275838123812,1.4651248212080707,1.5493593219648405,1.7006631401908585,1.8195253780508551,1.937043927787648,2.086826544925374,2.176824196662301
0.85,0.0142,0,0,0,0,0,-2.5704,0.25824777910371566,0.3287044382371699,0.5181791481484956,0.5826894646036532,0.7636607705205688,0.8346938370002404,0.9909752701016381,1.0735711798372787,1.1912909158174303,1.252769699542004,1.4652169293270507,1.5492328160812219,1.7007896464345489,1.8193716942279834,1.9370221682581696,2.086966193948176,2.176580015934788
0.85,0.0142,0,0,0,0,0,-2.5069,0.25829108947225,0.32874699837251714,0.5182590488346618,0.5828075732007866,0.7634213152755303,0.8348477269039536,0.9910013311317314,1.073400732759998,1.1913425412981935,1.2528687403894516,1.4652849826896928,1.5491055218222487,1.7009317531069972,1.8193914107908675,1.9369364465902774,2.0868757620748237,2.1764362400325483
0.85,0.0142,0,0,0,0,0,-2.4435,0.2584252856002986,0.32871971715621856,0.5182447362757924,0.5829932290948973,0.7633835374639898,0.8347855754982951,0.9908514524624372,1.0734511668495743,1.1914611926906347,1.2528106600348348,1.4653272868276284,1.5490347882245723,1.7009939876408402,1.8192798134887571,1.9369311056939948,2.0869836191136995,2.1762598537235625
0.85,0.0142,0,0,0,0,0,-2.38,0.2584252856002986,0.32871971715621856,0.5182447362757924,0.5829932290948973,0.7633835374639898,0.8347855754982951,0.9908514524624372,1.0734511668495743,1.1914611926906347,1.2528106600348348,1.4653272868276284,1.5490347882245723,1.7009939876408402,1.8192798134887571,1.9369311056939948,2.0869836191136995,2.1762598537235625
0.85,0.0142,0,0,0,0,0,-2.3165,0.25857578126938546,0.3286759332477105,0.5182647503601174,0.5831473944106866,0.76309417248671,0.834990719119931,0.9908287553435612,1.073342139557086,1.191548573554795,1.2527971286915391,1.4654856248091295,1.548868448252023,1.7011016765119535,1.8193500259232185,1.9367522427042514,2.0870201055683935,2.176077085951853
0.85,0.0142,0,0,0,0,0,-2.2531,0.25857578126938546,0.3286759332477105,0.5182647503601174,0.5831473944106866,0.76309417248671,0.834990719119931,0.9908287553435612,1.073342139557086,1.191548573554795,1.2527971286915391,1.4654856248091295,1.548868448252023,1.7011016765119535,1.8193500259232185,1.9367522427042514,2.0870201055683935,2.176077085951853
0.85,0.0142,0,0,0,0,0,-2.1896,0.2587445952996045,0.32869294035650715,0.5181715344516569,0.5834983018695648,0.7629558517503418,0.8349742721599883,0.9906914827521431,1.0732991968803562,1.1917552300045016,1.252680201036266,1.4656915627865144,1.5487038256607866,1.7012305433527282,1.819229476107907,1.936616613787697,2.087213214537716,2.175769214037699
0.85,0.0142,0,0,0,0,0,-2.1261,0.2587445952996045,0.32869294035650715,0.5181715344516569,0.5834983018695648,0.7629558517503418,0.8349742721599883,0.9906914827521431,1.0732991968803562,1.1917552300045016,1.252680201036266,1.4656915627865144,1.5487038256607866,1.7012305433527282,1.819229476107907,1.936616613787697,2.087213214537716,2.175769214037699
0.85,0.0142,0,0,0,0,0,-2.0627,0.25883539082885954,0.3287635643023665,0.5181667950121495,0.5836380797873556,0.7626617072161744,0.8351346017060168,0.9907918273242251,1.0731255106813788,1.1918481783985726,1.252648058138017,1.4658294663802653,1.548581151305397,1.701340761491562,1.8193181201592667,1.936429289131768,2.087189764573042,2.1756141084578107
0.85,0.0142,0,0,0,0,0,-1.9992,0.2589300140935585,0.3288436368127627,0.5180907872593804,0.5838681446113934,0.7626369540805551,0.8349995390039698,0.9907199128997592,1.0731478166826662,1.1919736306781366,1.2525535950430953,1.4659468356058896,1.5485125241923732,1.7014097782614375,1.8191871616230992,1.9363711554714094,2.0873234976848085,2.175406378163466
0.85,0.0142,0,0,0,0,0,-1.9357,0.25900170191261584,0.32890238771506836,0.5180849046204881,0.5839433667707012,0.7624207809961119,0.8351097433149078,0.9908217426901753,1.073026550319799,1.192024298599366,1.2525284306563564,1.4660361744657777,1.5484484823742868,1.7014692388743375,1.819269966772336,1.9362225142056253,2.0872793346021816,2.1753301717460536
0.85,0.0142,0,0,0,0,0,-1.8723,0.25900170191261584,0.32890238771506836,0.5180849046204881,0.5839433667707012,0.7624207809961119,0.8351097433149078,0.9908217426901753,1.073026550319799,1.192024298599366,1.2525284306563564,1.4660361744657777,1.5484484823742868,1.7014692388743375,1.819269966772336,1.9362225142056253,2.0872793346021816,2.1753301717460536
0.85,0.0142,0,0,0,0,0,-1.8088,0.2591479900307575,0.3289672894310803,0.5179336330007336,0.5842360113018078,0.7622694289501986,0.8350822518856496,0.9907793805372355,1.0730021999474086,1.1922253228425221,1.252323136893119,1.4662370149412574,1.5483464890867444,1.701468373608066,1.8192779546111064,1.9360251750411241,2.0874824994095857,2.1751128953839753
0.85,0.0142,0,0,0,0,0,-1.7453,0.2591479900307575,0.3289672894310803,0.5179336330007336,0.5842360113018078,0.7622694289501986,0.8350822518856496,0.9907793805372355,1.0730021999474086,1.1922253228425221,1.252323136893119,1.4662370149412574,1.5483464890867444,1.701468373608066,1.8192779546111064,1.9360251750411241,2.0874824994095857,2.1751128953839753
0.85,0.0142,0,0,0,0,0,-1.6819,0.2591838299301285,0.32913860855156596,0.5178317686016944,0.5844157054676808,0.7620247973666796,0.8351575879166867,0.9909836214642908,1.072781197083673,1.1923338747248458,1.2522334985587544,1.4664463982745706,1.5482526117605986,1.7015427552572016,1.8193770127329805,1.9357649965874149,2.087490917887599,2.1749726940610548
0.85,0.0142,0,0,0,0,0,-1.6184,0.2591838299301285,0.32913860855156596,0.5178317686016944,0.5844157054676808,0.7620247973666796,0.8351575879166867,0.9909836214642908,1.072781197083673,1.1923338747248458,1.2522334985587544,1.4664463982745706,1.5482526117605986,1.7015427552572016,1.8193770127329805,1.9357649965874149,2.087490917887599,2.1749726940610548
0.85,0.0142,0,0,0,0,0,-1.5549,0.25929860576524666,0.3292640682837287,0.5176587660778812,0.5846543249508793,0.7619546327849923,0.8350246896954087,0.9909843860761708,1.0728095981328283,1.1925208830187863,1.2519790071700418,1.4666136090731623,1.5482034761768115,1.7015223942262028,1.8193576102958333,1.9356050757556151,2.087713925910114,2.174776322832616
0.85,0.0142,0,0,0,0,0,-1.4915,0.25929358890674914,0.32940865352632,0.517607635628006,0.5847012728312271,0.7617979958291732,0.8350708053359492,0.9911956493114056,1.0726546301780477,1.192518911819156,1.2519646026828197,1.4667536016559268,1.5481677810179864,1.7015812477922478,1.819430373697275,1.9354263882118539,2.0876551060768263,2.1747294631882874
0.85,0.0142,0,0,0,0,0,-1.428,0.25929358890674914,0.32940865352632,0.517607635628006,0.5847012728312271,0.7617979958291732,0.8350708053359492,0.9911956493114056,1.0726546301780477,1.192518911819156,1.2519646026828197,1.4667536016559268,1.5481677810179864,1.7015812477922478,1.819430373697275,1.9354263882118539,2.0876551060768263,2.1747294631882874
